Brand,Name,Price,Year,Car case,Volume,Transmission,Mileage,Gear,Color
Toyota,RAV 4,11000000,2015,кроссовер,2.0,вариатор,110000.0,передний привод,белый металлик
Audi,A6,7100000,2010,седан,2.8,вариатор,195000.0,передний привод,черный металлик
Toyota,Sequoia,7700000,2004,внедорожник,4.7,автомат,133558.6735723293,полный привод,черный
Geely,Monjaro,16800000,2023,кроссовер,2.0,автомат,0.0,полный привод,белый
Toyota,Highlander,17000000,2014,кроссовер,3.5,автомат,120000.0,полный привод,черный металлик
Mercedes-Benz,S 500,23800000,2014,седан,4.7,автомат,133558.6735723293,полный привод,черный металлик
Toyota,Corolla,4000000,2005,седан,1.6,автомат,133558.6735723293,передний привод,белый
Chevrolet,Cobalt,7312000,2022,седан,1.5,автомат,15310.0,передний привод,белый
Mitsubishi,Galant,900000,1992,хэтчбек,1.8,механика,133558.6735723293,передний привод,бордовый
Hyundai,Grandeur,1800000,2000,седан,3.0,автомат,133558.6735723293,передний привод,серебристый
Kia,Morning,5990000,2020,хэтчбек,1.0,автомат,60747.0,передний привод,серый
Nissan,Primera,787769,1994,лифтбек,2.0,механика,555.0,передний привод,зеленый металлик
Hyundai,Tucson,12250000,2020,кроссовер,2.0,автомат,42000.0,передний привод,серый металлик
ВАЗ (Lada),Priora 2170 (седан),4300000,2014,седан,1.6,механика,127000.0,передний привод,белый
Subaru,Forester,2850000,1997,кроссовер,2.0,автомат,100000.0,полный привод,красный
Audi,100,3000000,1991,седан,2.3,механика,360000.0,передний привод,серебристый металлик
Mercedes-Benz,S 400,23500000,2014,седан,3.0,автомат,133558.6735723293,полный привод,черный
OMODA,C5,11280000,2023,кроссовер,1.5,автомат,0.0,передний привод,белый
Suzuki,Baleno,10639000,2022,хэтчбек,1.5,автомат,78.0,передний привод,белый
Toyota,Camry,7990000,2013,седан,2.5,автомат,203934.0,передний привод,белый
Toyota,Highlander,17500000,2015,кроссовер,3.5,автомат,210000.0,полный привод,черный металлик
Toyota,Mark II,5000000,1995,седан,2.5,механика,225000.0,задний привод,зеленый металлик
Subaru,Legacy,7000000,2004,седан,2.5,автомат,281000.0,полный привод,серый
Mercedes-Benz,C 280,3000000,1995,седан,2.8,автомат,133558.6735723293,задний привод,черный металлик
Volkswagen,Passat,900000,1991,универсал,2.0,механика,133558.6735723293,передний привод,серый металлик
Volkswagen,Touareg,28700000,2016,кроссовер,3.6,автомат,134700.0,полный привод,белый
BMW,218,21053000,2023,седан,1.5,автомат,0.0,передний привод,черный
Kia,Carnival,18500000,2020,минивэн,2.2,автомат,40250.0,передний привод,белый
Honda,CR-V,3600000,1996,кроссовер,2.0,автомат,133558.6735723293,полный привод,синий металлик
Hyundai,Santa Fe,8500000,2013,кроссовер,2.4,автомат,133558.6735723293,полный привод,синий
Opel,Zafira,2800000,2000,минивэн,1.8,механика,215000.0,передний привод,серый металлик
Mercedes-Benz,E 230,3200000,1990,седан,2.3,автомат,339361.0,задний привод,голубой
BMW,340,42000000,2022,универсал,3.0,автомат,30000.0,полный привод,серый
Toyota,Camry,11500000,2015,седан,2.5,автомат,230000.0,передний привод,серебристый металлик
ВАЗ (Lada),2106,1000000,1989,седан,1.6,механика,133558.6735723293,задний привод,бежевый
Mercedes-Benz,E 280,2300000,1994,седан,2.8,механика,133558.6735723293,задний привод,белый
BMW,520,600000,1990,седан,2.0,механика,133558.6735723293,задний привод,белый
Toyota,bZ4X,14450000,2023,кроссовер,0.0,автомат,0.0,передний привод,белый
Kia,Ray,5900000,2018,минивэн,1.0,автомат,65000.0,передний привод,бежевый
Volkswagen,Polo,4690000,2015,седан,1.6,механика,225790.0,передний привод,белый
Volkswagen,Passat,2500000,1991,универсал,1.8,механика,252000.0,передний привод,белый
Audi,A8,8999999,2011,седан,3.0,автомат,215000.0,полный привод,белый
ВАЗ (Lada),Priora 2172 (хэтчбек),1700000,2012,хэтчбек,1.6,механика,220000.0,передний привод,серебристый
Toyota,Highlander,17999000,2017,кроссовер,3.5,автомат,126000.0,полный привод,белый
Hyundai,Accent,7690000,2019,седан,1.6,автомат,57369.0,передний привод,серый
Hyundai,Santa Fe,23685000,2023,кроссовер,3.5,автомат,0.0,полный привод,белый
Kia,Rio,4520000,2017,седан,1.6,механика,350407.0,передний привод,белый
Mitsubishi,Pajero,4700000,1997,внедорожник,2.8,автомат,133558.6735723293,полный привод,белый металлик
Mercedes-Benz,C 280,2100000,1994,седан,2.8,автомат,133558.6735723293,задний привод,серебристый
Nissan,Qashqai,9100000,2014,кроссовер,2.0,вариатор,181000.0,полный привод,белый
Peugeot,407,3200000,2008,седан,2.0,автомат,258000.0,передний привод,вишня металлик
Volvo,S80,1850000,1999,седан,2.8,автомат,220000.0,передний привод,серый
Mercedes-Benz,S 300,3500000,1993,седан,3.2,автомат,330000.0,задний привод,белый металлик
Ravon,Nexia R3,4690000,2019,седан,1.5,механика,105510.0,передний привод,белый
Nissan,Terrano,2000000,1992,внедорожник,2.7,автомат,133558.6735723293,полный привод,белый
Kia,K7,16500000,2021,седан,2.5,автомат,65000.0,передний привод,черный металлик
